word,url,tier,tier_score,migration_class,static_legacy_status,global_clicks,global_impressions,global_ctr,global_position,metric_scope,country_confidence,country_data_requirement,priority_score,priority_basis
producing,https://ovidhan.net/word/producing.html,A,7,REVIEW,LEGACY — NEEDS STATIC UPGRADE,0,10,0.0,9.4,GLOBAL AGGREGATE — FRANCE CONTAMINATION POSSIBLE,LOW,Bangladesh-filtered GSC page/query export required,67.489,Phase 2B tier/quality + global impressions/position; clicks excluded from score
comments,https://ovidhan.net/word/comments.html,A,7,REVIEW,LEGACY — NEEDS STATIC UPGRADE,0,0,0,0,GLOBAL AGGREGATE — FRANCE CONTAMINATION POSSIBLE,NONE,Bangladesh-filtered GSC page/query export required,47.5,Phase 2B tier/quality + global impressions/position; clicks excluded from score
commerce,https://ovidhan.net/word/commerce.html,A,7,REVIEW,LEGACY — NEEDS STATIC UPGRADE,0,0,0,0,GLOBAL AGGREGATE — FRANCE CONTAMINATION POSSIBLE,NONE,Bangladesh-filtered GSC page/query export required,47.5,Phase 2B tier/quality + global impressions/position; clicks excluded from score
commercial,https://ovidhan.net/word/commercial.html,A,7,REVIEW,LEGACY — NEEDS STATIC UPGRADE,0,0,0,0,GLOBAL AGGREGATE — FRANCE CONTAMINATION POSSIBLE,NONE,Bangladesh-filtered GSC page/query export required,47.5,Phase 2B tier/quality + global impressions/position; clicks excluded from score
commission,https://ovidhan.net/word/commission.html,A,7,REVIEW,LEGACY — NEEDS STATIC UPGRADE,0,0,0,0,GLOBAL AGGREGATE — FRANCE CONTAMINATION POSSIBLE,NONE,Bangladesh-filtered GSC page/query export required,47.5,Phase 2B tier/quality + global impressions/position; clicks excluded from score
commissioner,https://ovidhan.net/word/commissioner.html,A,7,REVIEW,LEGACY — NEEDS STATIC UPGRADE,0,0,0,0,GLOBAL AGGREGATE — FRANCE CONTAMINATION POSSIBLE,NONE,Bangladesh-filtered GSC page/query export required,47.5,Phase 2B tier/quality + global impressions/position; clicks excluded from score
commit,https://ovidhan.net/word/commit.html,A,7,REVIEW,LEGACY — NEEDS STATIC UPGRADE,0,0,0,0,GLOBAL AGGREGATE — FRANCE CONTAMINATION POSSIBLE,NONE,Bangladesh-filtered GSC page/query export required,47.5,Phase 2B tier/quality + global impressions/position; clicks excluded from score
commitment,https://ovidhan.net/word/commitment.html,A,7,REVIEW,LEGACY — NEEDS STATIC UPGRADE,0,0,0,0,GLOBAL AGGREGATE — FRANCE CONTAMINATION POSSIBLE,NONE,Bangladesh-filtered GSC page/query export required,47.5,Phase 2B tier/quality + global impressions/position; clicks excluded from score
committed,https://ovidhan.net/word/committed.html,A,7,REVIEW,LEGACY — NEEDS STATIC UPGRADE,0,0,0,0,GLOBAL AGGREGATE — FRANCE CONTAMINATION POSSIBLE,NONE,Bangladesh-filtered GSC page/query export required,47.5,Phase 2B tier/quality + global impressions/position; clicks excluded from score
committee,https://ovidhan.net/word/committee.html,A,7,REVIEW,LEGACY — NEEDS STATIC UPGRADE,0,0,0,0,GLOBAL AGGREGATE — FRANCE CONTAMINATION POSSIBLE,NONE,Bangladesh-filtered GSC page/query export required,47.5,Phase 2B tier/quality + global impressions/position; clicks excluded from score
committees,https://ovidhan.net/word/committees.html,A,7,REVIEW,LEGACY — NEEDS STATIC UPGRADE,0,0,0,0,GLOBAL AGGREGATE — FRANCE CONTAMINATION POSSIBLE,NONE,Bangladesh-filtered GSC page/query export required,47.5,Phase 2B tier/quality + global impressions/position; clicks excluded from score
common,https://ovidhan.net/word/common.html,A,7,REVIEW,LEGACY — NEEDS STATIC UPGRADE,0,0,0,0,GLOBAL AGGREGATE — FRANCE CONTAMINATION POSSIBLE,NONE,Bangladesh-filtered GSC page/query export required,47.5,Phase 2B tier/quality + global impressions/position; clicks excluded from score
commons,https://ovidhan.net/word/commons.html,A,7,REVIEW,LEGACY — NEEDS STATIC UPGRADE,0,0,0,0,GLOBAL AGGREGATE — FRANCE CONTAMINATION POSSIBLE,NONE,Bangladesh-filtered GSC page/query export required,47.5,Phase 2B tier/quality + global impressions/position; clicks excluded from score
communication,https://ovidhan.net/word/communication.html,A,7,REVIEW,LEGACY — NEEDS STATIC UPGRADE,0,0,0,0,GLOBAL AGGREGATE — FRANCE CONTAMINATION POSSIBLE,NONE,Bangladesh-filtered GSC page/query export required,47.5,Phase 2B tier/quality + global impressions/position; clicks excluded from score
communications,https://ovidhan.net/word/communications.html,A,7,REVIEW,LEGACY — NEEDS STATIC UPGRADE,0,0,0,0,GLOBAL AGGREGATE — FRANCE CONTAMINATION POSSIBLE,NONE,Bangladesh-filtered GSC page/query export required,47.5,Phase 2B tier/quality + global impressions/position; clicks excluded from score
communities,https://ovidhan.net/word/communities.html,A,7,REVIEW,LEGACY — NEEDS STATIC UPGRADE,0,0,0,0,GLOBAL AGGREGATE — FRANCE CONTAMINATION POSSIBLE,NONE,Bangladesh-filtered GSC page/query export required,47.5,Phase 2B tier/quality + global impressions/position; clicks excluded from score
community,https://ovidhan.net/word/community.html,A,7,REVIEW,LEGACY — NEEDS STATIC UPGRADE,0,0,0,0,GLOBAL AGGREGATE — FRANCE CONTAMINATION POSSIBLE,NONE,Bangladesh-filtered GSC page/query export required,47.5,Phase 2B tier/quality + global impressions/position; clicks excluded from score
compact,https://ovidhan.net/word/compact.html,A,7,REVIEW,LEGACY — NEEDS STATIC UPGRADE,0,0,0,0,GLOBAL AGGREGATE — FRANCE CONTAMINATION POSSIBLE,NONE,Bangladesh-filtered GSC page/query export required,47.5,Phase 2B tier/quality + global impressions/position; clicks excluded from score
companies,https://ovidhan.net/word/companies.html,A,7,REVIEW,LEGACY — NEEDS STATIC UPGRADE,0,0,0,0,GLOBAL AGGREGATE — FRANCE CONTAMINATION POSSIBLE,NONE,Bangladesh-filtered GSC page/query export required,47.5,Phase 2B tier/quality + global impressions/position; clicks excluded from score
company,https://ovidhan.net/word/company.html,A,7,REVIEW,LEGACY — NEEDS STATIC UPGRADE,0,0,0,0,GLOBAL AGGREGATE — FRANCE CONTAMINATION POSSIBLE,NONE,Bangladesh-filtered GSC page/query export required,47.5,Phase 2B tier/quality + global impressions/position; clicks excluded from score
compare,https://ovidhan.net/word/compare.html,A,7,REVIEW,LEGACY — NEEDS STATIC UPGRADE,0,0,0,0,GLOBAL AGGREGATE — FRANCE CONTAMINATION POSSIBLE,NONE,Bangladesh-filtered GSC page/query export required,47.5,Phase 2B tier/quality + global impressions/position; clicks excluded from score
compared,https://ovidhan.net/word/compared.html,A,7,REVIEW,LEGACY — NEEDS STATIC UPGRADE,0,0,0,0,GLOBAL AGGREGATE — FRANCE CONTAMINATION POSSIBLE,NONE,Bangladesh-filtered GSC page/query export required,47.5,Phase 2B tier/quality + global impressions/position; clicks excluded from score
comparison,https://ovidhan.net/word/comparison.html,A,7,REVIEW,LEGACY — NEEDS STATIC UPGRADE,0,0,0,0,GLOBAL AGGREGATE — FRANCE CONTAMINATION POSSIBLE,NONE,Bangladesh-filtered GSC page/query export required,47.5,Phase 2B tier/quality + global impressions/position; clicks excluded from score
compatible,https://ovidhan.net/word/compatible.html,A,7,REVIEW,LEGACY — NEEDS STATIC UPGRADE,0,0,0,0,GLOBAL AGGREGATE — FRANCE CONTAMINATION POSSIBLE,NONE,Bangladesh-filtered GSC page/query export required,47.5,Phase 2B tier/quality + global impressions/position; clicks excluded from score
compensation,https://ovidhan.net/word/compensation.html,A,7,REVIEW,LEGACY — NEEDS STATIC UPGRADE,0,0,0,0,GLOBAL AGGREGATE — FRANCE CONTAMINATION POSSIBLE,NONE,Bangladesh-filtered GSC page/query export required,47.5,Phase 2B tier/quality + global impressions/position; clicks excluded from score
competition,https://ovidhan.net/word/competition.html,A,7,REVIEW,LEGACY — NEEDS STATIC UPGRADE,0,0,0,0,GLOBAL AGGREGATE — FRANCE CONTAMINATION POSSIBLE,NONE,Bangladesh-filtered GSC page/query export required,47.5,Phase 2B tier/quality + global impressions/position; clicks excluded from score
competitive,https://ovidhan.net/word/competitive.html,A,7,REVIEW,LEGACY — NEEDS STATIC UPGRADE,0,0,0,0,GLOBAL AGGREGATE — FRANCE CONTAMINATION POSSIBLE,NONE,Bangladesh-filtered GSC page/query export required,47.5,Phase 2B tier/quality + global impressions/position; clicks excluded from score
complaint,https://ovidhan.net/word/complaint.html,A,7,REVIEW,LEGACY — NEEDS STATIC UPGRADE,0,0,0,0,GLOBAL AGGREGATE — FRANCE CONTAMINATION POSSIBLE,NONE,Bangladesh-filtered GSC page/query export required,47.5,Phase 2B tier/quality + global impressions/position; clicks excluded from score
complaints,https://ovidhan.net/word/complaints.html,A,7,REVIEW,LEGACY — NEEDS STATIC UPGRADE,0,0,0,0,GLOBAL AGGREGATE — FRANCE CONTAMINATION POSSIBLE,NONE,Bangladesh-filtered GSC page/query export required,47.5,Phase 2B tier/quality + global impressions/position; clicks excluded from score
complete,https://ovidhan.net/word/complete.html,A,7,REVIEW,LEGACY — NEEDS STATIC UPGRADE,0,0,0,0,GLOBAL AGGREGATE — FRANCE CONTAMINATION POSSIBLE,NONE,Bangladesh-filtered GSC page/query export required,47.5,Phase 2B tier/quality + global impressions/position; clicks excluded from score
completed,https://ovidhan.net/word/completed.html,A,7,REVIEW,LEGACY — NEEDS STATIC UPGRADE,0,0,0,0,GLOBAL AGGREGATE — FRANCE CONTAMINATION POSSIBLE,NONE,Bangladesh-filtered GSC page/query export required,47.5,Phase 2B tier/quality + global impressions/position; clicks excluded from score
completely,https://ovidhan.net/word/completely.html,A,7,REVIEW,LEGACY — NEEDS STATIC UPGRADE,0,0,0,0,GLOBAL AGGREGATE — FRANCE CONTAMINATION POSSIBLE,NONE,Bangladesh-filtered GSC page/query export required,47.5,Phase 2B tier/quality + global impressions/position; clicks excluded from score
completion,https://ovidhan.net/word/completion.html,A,7,REVIEW,LEGACY — NEEDS STATIC UPGRADE,0,0,0,0,GLOBAL AGGREGATE — FRANCE CONTAMINATION POSSIBLE,NONE,Bangladesh-filtered GSC page/query export required,47.5,Phase 2B tier/quality + global impressions/position; clicks excluded from score
complex,https://ovidhan.net/word/complex.html,A,7,REVIEW,LEGACY — NEEDS STATIC UPGRADE,0,0,0,0,GLOBAL AGGREGATE — FRANCE CONTAMINATION POSSIBLE,NONE,Bangladesh-filtered GSC page/query export required,47.5,Phase 2B tier/quality + global impressions/position; clicks excluded from score
compliance,https://ovidhan.net/word/compliance.html,A,7,REVIEW,LEGACY — NEEDS STATIC UPGRADE,0,0,0,0,GLOBAL AGGREGATE — FRANCE CONTAMINATION POSSIBLE,NONE,Bangladesh-filtered GSC page/query export required,47.5,Phase 2B tier/quality + global impressions/position; clicks excluded from score
component,https://ovidhan.net/word/component.html,A,7,REVIEW,LEGACY — NEEDS STATIC UPGRADE,0,0,0,0,GLOBAL AGGREGATE — FRANCE CONTAMINATION POSSIBLE,NONE,Bangladesh-filtered GSC page/query export required,47.5,Phase 2B tier/quality + global impressions/position; clicks excluded from score
components,https://ovidhan.net/word/components.html,A,7,REVIEW,LEGACY — NEEDS STATIC UPGRADE,0,0,0,0,GLOBAL AGGREGATE — FRANCE CONTAMINATION POSSIBLE,NONE,Bangladesh-filtered GSC page/query export required,47.5,Phase 2B tier/quality + global impressions/position; clicks excluded from score
composition,https://ovidhan.net/word/composition.html,A,7,REVIEW,LEGACY — NEEDS STATIC UPGRADE,0,0,0,0,GLOBAL AGGREGATE — FRANCE CONTAMINATION POSSIBLE,NONE,Bangladesh-filtered GSC page/query export required,47.5,Phase 2B tier/quality + global impressions/position; clicks excluded from score
comprehensive,https://ovidhan.net/word/comprehensive.html,A,7,REVIEW,LEGACY — NEEDS STATIC UPGRADE,0,0,0,0,GLOBAL AGGREGATE — FRANCE CONTAMINATION POSSIBLE,NONE,Bangladesh-filtered GSC page/query export required,47.5,Phase 2B tier/quality + global impressions/position; clicks excluded from score
computer,https://ovidhan.net/word/computer.html,A,7,REVIEW,LEGACY — NEEDS STATIC UPGRADE,0,0,0,0,GLOBAL AGGREGATE — FRANCE CONTAMINATION POSSIBLE,NONE,Bangladesh-filtered GSC page/query export required,47.5,Phase 2B tier/quality + global impressions/position; clicks excluded from score
computers,https://ovidhan.net/word/computers.html,A,7,REVIEW,LEGACY — NEEDS STATIC UPGRADE,0,0,0,0,GLOBAL AGGREGATE — FRANCE CONTAMINATION POSSIBLE,NONE,Bangladesh-filtered GSC page/query export required,47.5,Phase 2B tier/quality + global impressions/position; clicks excluded from score
computing,https://ovidhan.net/word/computing.html,A,7,REVIEW,LEGACY — NEEDS STATIC UPGRADE,0,0,0,0,GLOBAL AGGREGATE — FRANCE CONTAMINATION POSSIBLE,NONE,Bangladesh-filtered GSC page/query export required,47.5,Phase 2B tier/quality + global impressions/position; clicks excluded from score
concentration,https://ovidhan.net/word/concentration.html,A,7,REVIEW,LEGACY — NEEDS STATIC UPGRADE,0,0,0,0,GLOBAL AGGREGATE — FRANCE CONTAMINATION POSSIBLE,NONE,Bangladesh-filtered GSC page/query export required,47.5,Phase 2B tier/quality + global impressions/position; clicks excluded from score
concept,https://ovidhan.net/word/concept.html,A,7,REVIEW,LEGACY — NEEDS STATIC UPGRADE,0,0,0,0,GLOBAL AGGREGATE — FRANCE CONTAMINATION POSSIBLE,NONE,Bangladesh-filtered GSC page/query export required,47.5,Phase 2B tier/quality + global impressions/position; clicks excluded from score
concepts,https://ovidhan.net/word/concepts.html,A,7,REVIEW,LEGACY — NEEDS STATIC UPGRADE,0,0,0,0,GLOBAL AGGREGATE — FRANCE CONTAMINATION POSSIBLE,NONE,Bangladesh-filtered GSC page/query export required,47.5,Phase 2B tier/quality + global impressions/position; clicks excluded from score
concern,https://ovidhan.net/word/concern.html,A,7,REVIEW,LEGACY — NEEDS STATIC UPGRADE,0,0,0,0,GLOBAL AGGREGATE — FRANCE CONTAMINATION POSSIBLE,NONE,Bangladesh-filtered GSC page/query export required,47.5,Phase 2B tier/quality + global impressions/position; clicks excluded from score
concerned,https://ovidhan.net/word/concerned.html,A,7,REVIEW,LEGACY — NEEDS STATIC UPGRADE,0,0,0,0,GLOBAL AGGREGATE — FRANCE CONTAMINATION POSSIBLE,NONE,Bangladesh-filtered GSC page/query export required,47.5,Phase 2B tier/quality + global impressions/position; clicks excluded from score
concerning,https://ovidhan.net/word/concerning.html,A,7,REVIEW,LEGACY — NEEDS STATIC UPGRADE,0,0,0,0,GLOBAL AGGREGATE — FRANCE CONTAMINATION POSSIBLE,NONE,Bangladesh-filtered GSC page/query export required,47.5,Phase 2B tier/quality + global impressions/position; clicks excluded from score
concerns,https://ovidhan.net/word/concerns.html,A,7,REVIEW,LEGACY — NEEDS STATIC UPGRADE,0,0,0,0,GLOBAL AGGREGATE — FRANCE CONTAMINATION POSSIBLE,NONE,Bangladesh-filtered GSC page/query export required,47.5,Phase 2B tier/quality + global impressions/position; clicks excluded from score
concert,https://ovidhan.net/word/concert.html,A,7,REVIEW,LEGACY — NEEDS STATIC UPGRADE,0,0,0,0,GLOBAL AGGREGATE — FRANCE CONTAMINATION POSSIBLE,NONE,Bangladesh-filtered GSC page/query export required,47.5,Phase 2B tier/quality + global impressions/position; clicks excluded from score
conclusion,https://ovidhan.net/word/conclusion.html,A,7,REVIEW,LEGACY — NEEDS STATIC UPGRADE,0,0,0,0,GLOBAL AGGREGATE — FRANCE CONTAMINATION POSSIBLE,NONE,Bangladesh-filtered GSC page/query export required,47.5,Phase 2B tier/quality + global impressions/position; clicks excluded from score
concrete,https://ovidhan.net/word/concrete.html,A,7,REVIEW,LEGACY — NEEDS STATIC UPGRADE,0,0,0,0,GLOBAL AGGREGATE — FRANCE CONTAMINATION POSSIBLE,NONE,Bangladesh-filtered GSC page/query export required,47.5,Phase 2B tier/quality + global impressions/position; clicks excluded from score
condition,https://ovidhan.net/word/condition.html,A,7,REVIEW,LEGACY — NEEDS STATIC UPGRADE,0,0,0,0,GLOBAL AGGREGATE — FRANCE CONTAMINATION POSSIBLE,NONE,Bangladesh-filtered GSC page/query export required,47.5,Phase 2B tier/quality + global impressions/position; clicks excluded from score
conditions,https://ovidhan.net/word/conditions.html,A,7,REVIEW,LEGACY — NEEDS STATIC UPGRADE,0,0,0,0,GLOBAL AGGREGATE — FRANCE CONTAMINATION POSSIBLE,NONE,Bangladesh-filtered GSC page/query export required,47.5,Phase 2B tier/quality + global impressions/position; clicks excluded from score
conduct,https://ovidhan.net/word/conduct.html,A,7,REVIEW,LEGACY — NEEDS STATIC UPGRADE,0,0,0,0,GLOBAL AGGREGATE — FRANCE CONTAMINATION POSSIBLE,NONE,Bangladesh-filtered GSC page/query export required,47.5,Phase 2B tier/quality + global impressions/position; clicks excluded from score
conducted,https://ovidhan.net/word/conducted.html,A,7,REVIEW,LEGACY — NEEDS STATIC UPGRADE,0,0,0,0,GLOBAL AGGREGATE — FRANCE CONTAMINATION POSSIBLE,NONE,Bangladesh-filtered GSC page/query export required,47.5,Phase 2B tier/quality + global impressions/position; clicks excluded from score
conference,https://ovidhan.net/word/conference.html,A,7,REVIEW,LEGACY — NEEDS STATIC UPGRADE,0,0,0,0,GLOBAL AGGREGATE — FRANCE CONTAMINATION POSSIBLE,NONE,Bangladesh-filtered GSC page/query export required,47.5,Phase 2B tier/quality + global impressions/position; clicks excluded from score
conferences,https://ovidhan.net/word/conferences.html,A,7,REVIEW,LEGACY — NEEDS STATIC UPGRADE,0,0,0,0,GLOBAL AGGREGATE — FRANCE CONTAMINATION POSSIBLE,NONE,Bangladesh-filtered GSC page/query export required,47.5,Phase 2B tier/quality + global impressions/position; clicks excluded from score
confidence,https://ovidhan.net/word/confidence.html,A,7,REVIEW,LEGACY — NEEDS STATIC UPGRADE,0,0,0,0,GLOBAL AGGREGATE — FRANCE CONTAMINATION POSSIBLE,NONE,Bangladesh-filtered GSC page/query export required,47.5,Phase 2B tier/quality + global impressions/position; clicks excluded from score
configuration,https://ovidhan.net/word/configuration.html,A,7,REVIEW,LEGACY — NEEDS STATIC UPGRADE,0,0,0,0,GLOBAL AGGREGATE — FRANCE CONTAMINATION POSSIBLE,NONE,Bangladesh-filtered GSC page/query export required,47.5,Phase 2B tier/quality + global impressions/position; clicks excluded from score
configure,https://ovidhan.net/word/configure.html,A,7,REVIEW,LEGACY — NEEDS STATIC UPGRADE,0,0,0,0,GLOBAL AGGREGATE — FRANCE CONTAMINATION POSSIBLE,NONE,Bangladesh-filtered GSC page/query export required,47.5,Phase 2B tier/quality + global impressions/position; clicks excluded from score
confirm,https://ovidhan.net/word/confirm.html,A,7,REVIEW,LEGACY — NEEDS STATIC UPGRADE,0,0,0,0,GLOBAL AGGREGATE — FRANCE CONTAMINATION POSSIBLE,NONE,Bangladesh-filtered GSC page/query export required,47.5,Phase 2B tier/quality + global impressions/position; clicks excluded from score
confirmed,https://ovidhan.net/word/confirmed.html,A,7,REVIEW,LEGACY — NEEDS STATIC UPGRADE,0,0,0,0,GLOBAL AGGREGATE — FRANCE CONTAMINATION POSSIBLE,NONE,Bangladesh-filtered GSC page/query export required,47.5,Phase 2B tier/quality + global impressions/position; clicks excluded from score
conflict,https://ovidhan.net/word/conflict.html,A,7,REVIEW,LEGACY — NEEDS STATIC UPGRADE,0,0,0,0,GLOBAL AGGREGATE — FRANCE CONTAMINATION POSSIBLE,NONE,Bangladesh-filtered GSC page/query export required,47.5,Phase 2B tier/quality + global impressions/position; clicks excluded from score
congress,https://ovidhan.net/word/congress.html,A,7,REVIEW,LEGACY — NEEDS STATIC UPGRADE,0,0,0,0,GLOBAL AGGREGATE — FRANCE CONTAMINATION POSSIBLE,NONE,Bangladesh-filtered GSC page/query export required,47.5,Phase 2B tier/quality + global impressions/position; clicks excluded from score
