word,url,tier,tier_score,migration_class,static_legacy_status,global_clicks,global_impressions,global_ctr,global_position,metric_scope,country_confidence,country_data_requirement,priority_score,priority_basis
producing,https://ovidhan.net/word/producing.html,A,7,REVIEW,LEGACY — NEEDS STATIC UPGRADE,0,10,0.0,9.4,GLOBAL AGGREGATE — FRANCE CONTAMINATION POSSIBLE,LOW,Bangladesh-filtered GSC page/query export required,67.489,Phase 2B tier/quality + global impressions/position; clicks excluded from score
consumer,https://ovidhan.net/word/consumer.html,A,7,REVIEW,LEGACY — NEEDS STATIC UPGRADE,0,0,0,0,GLOBAL AGGREGATE — FRANCE CONTAMINATION POSSIBLE,NONE,Bangladesh-filtered GSC page/query export required,47.5,Phase 2B tier/quality + global impressions/position; clicks excluded from score
consumers,https://ovidhan.net/word/consumers.html,A,7,REVIEW,LEGACY — NEEDS STATIC UPGRADE,0,0,0,0,GLOBAL AGGREGATE — FRANCE CONTAMINATION POSSIBLE,NONE,Bangladesh-filtered GSC page/query export required,47.5,Phase 2B tier/quality + global impressions/position; clicks excluded from score
consumption,https://ovidhan.net/word/consumption.html,A,7,REVIEW,LEGACY — NEEDS STATIC UPGRADE,0,0,0,0,GLOBAL AGGREGATE — FRANCE CONTAMINATION POSSIBLE,NONE,Bangladesh-filtered GSC page/query export required,47.5,Phase 2B tier/quality + global impressions/position; clicks excluded from score
contact,https://ovidhan.net/word/contact.html,A,7,REVIEW,LEGACY — NEEDS STATIC UPGRADE,0,0,0,0,GLOBAL AGGREGATE — FRANCE CONTAMINATION POSSIBLE,NONE,Bangladesh-filtered GSC page/query export required,47.5,Phase 2B tier/quality + global impressions/position; clicks excluded from score
contacts,https://ovidhan.net/word/contacts.html,A,7,REVIEW,LEGACY — NEEDS STATIC UPGRADE,0,0,0,0,GLOBAL AGGREGATE — FRANCE CONTAMINATION POSSIBLE,NONE,Bangladesh-filtered GSC page/query export required,47.5,Phase 2B tier/quality + global impressions/position; clicks excluded from score
contain,https://ovidhan.net/word/contain.html,A,7,REVIEW,LEGACY — NEEDS STATIC UPGRADE,0,0,0,0,GLOBAL AGGREGATE — FRANCE CONTAMINATION POSSIBLE,NONE,Bangladesh-filtered GSC page/query export required,47.5,Phase 2B tier/quality + global impressions/position; clicks excluded from score
contained,https://ovidhan.net/word/contained.html,A,7,REVIEW,LEGACY — NEEDS STATIC UPGRADE,0,0,0,0,GLOBAL AGGREGATE — FRANCE CONTAMINATION POSSIBLE,NONE,Bangladesh-filtered GSC page/query export required,47.5,Phase 2B tier/quality + global impressions/position; clicks excluded from score
containing,https://ovidhan.net/word/containing.html,A,7,REVIEW,LEGACY — NEEDS STATIC UPGRADE,0,0,0,0,GLOBAL AGGREGATE — FRANCE CONTAMINATION POSSIBLE,NONE,Bangladesh-filtered GSC page/query export required,47.5,Phase 2B tier/quality + global impressions/position; clicks excluded from score
contains,https://ovidhan.net/word/contains.html,A,7,REVIEW,LEGACY — NEEDS STATIC UPGRADE,0,0,0,0,GLOBAL AGGREGATE — FRANCE CONTAMINATION POSSIBLE,NONE,Bangladesh-filtered GSC page/query export required,47.5,Phase 2B tier/quality + global impressions/position; clicks excluded from score
contemporary,https://ovidhan.net/word/contemporary.html,A,7,REVIEW,LEGACY — NEEDS STATIC UPGRADE,0,0,0,0,GLOBAL AGGREGATE — FRANCE CONTAMINATION POSSIBLE,NONE,Bangladesh-filtered GSC page/query export required,47.5,Phase 2B tier/quality + global impressions/position; clicks excluded from score
content,https://ovidhan.net/word/content.html,A,7,REVIEW,LEGACY — NEEDS STATIC UPGRADE,0,0,0,0,GLOBAL AGGREGATE — FRANCE CONTAMINATION POSSIBLE,NONE,Bangladesh-filtered GSC page/query export required,47.5,Phase 2B tier/quality + global impressions/position; clicks excluded from score
contents,https://ovidhan.net/word/contents.html,A,7,REVIEW,LEGACY — NEEDS STATIC UPGRADE,0,0,0,0,GLOBAL AGGREGATE — FRANCE CONTAMINATION POSSIBLE,NONE,Bangladesh-filtered GSC page/query export required,47.5,Phase 2B tier/quality + global impressions/position; clicks excluded from score
contest,https://ovidhan.net/word/contest.html,A,7,REVIEW,LEGACY — NEEDS STATIC UPGRADE,0,0,0,0,GLOBAL AGGREGATE — FRANCE CONTAMINATION POSSIBLE,NONE,Bangladesh-filtered GSC page/query export required,47.5,Phase 2B tier/quality + global impressions/position; clicks excluded from score
context,https://ovidhan.net/word/context.html,A,7,REVIEW,LEGACY — NEEDS STATIC UPGRADE,0,0,0,0,GLOBAL AGGREGATE — FRANCE CONTAMINATION POSSIBLE,NONE,Bangladesh-filtered GSC page/query export required,47.5,Phase 2B tier/quality + global impressions/position; clicks excluded from score
continue,https://ovidhan.net/word/continue.html,A,7,REVIEW,LEGACY — NEEDS STATIC UPGRADE,0,0,0,0,GLOBAL AGGREGATE — FRANCE CONTAMINATION POSSIBLE,NONE,Bangladesh-filtered GSC page/query export required,47.5,Phase 2B tier/quality + global impressions/position; clicks excluded from score
continued,https://ovidhan.net/word/continued.html,A,7,REVIEW,LEGACY — NEEDS STATIC UPGRADE,0,0,0,0,GLOBAL AGGREGATE — FRANCE CONTAMINATION POSSIBLE,NONE,Bangladesh-filtered GSC page/query export required,47.5,Phase 2B tier/quality + global impressions/position; clicks excluded from score
continues,https://ovidhan.net/word/continues.html,A,7,REVIEW,LEGACY — NEEDS STATIC UPGRADE,0,0,0,0,GLOBAL AGGREGATE — FRANCE CONTAMINATION POSSIBLE,NONE,Bangladesh-filtered GSC page/query export required,47.5,Phase 2B tier/quality + global impressions/position; clicks excluded from score
continuing,https://ovidhan.net/word/continuing.html,A,7,REVIEW,LEGACY — NEEDS STATIC UPGRADE,0,0,0,0,GLOBAL AGGREGATE — FRANCE CONTAMINATION POSSIBLE,NONE,Bangladesh-filtered GSC page/query export required,47.5,Phase 2B tier/quality + global impressions/position; clicks excluded from score
continuous,https://ovidhan.net/word/continuous.html,A,7,REVIEW,LEGACY — NEEDS STATIC UPGRADE,0,0,0,0,GLOBAL AGGREGATE — FRANCE CONTAMINATION POSSIBLE,NONE,Bangladesh-filtered GSC page/query export required,47.5,Phase 2B tier/quality + global impressions/position; clicks excluded from score
contract,https://ovidhan.net/word/contract.html,A,7,REVIEW,LEGACY — NEEDS STATIC UPGRADE,0,0,0,0,GLOBAL AGGREGATE — FRANCE CONTAMINATION POSSIBLE,NONE,Bangladesh-filtered GSC page/query export required,47.5,Phase 2B tier/quality + global impressions/position; clicks excluded from score
contractor,https://ovidhan.net/word/contractor.html,A,7,REVIEW,LEGACY — NEEDS STATIC UPGRADE,0,0,0,0,GLOBAL AGGREGATE — FRANCE CONTAMINATION POSSIBLE,NONE,Bangladesh-filtered GSC page/query export required,47.5,Phase 2B tier/quality + global impressions/position; clicks excluded from score
contractors,https://ovidhan.net/word/contractors.html,A,7,REVIEW,LEGACY — NEEDS STATIC UPGRADE,0,0,0,0,GLOBAL AGGREGATE — FRANCE CONTAMINATION POSSIBLE,NONE,Bangladesh-filtered GSC page/query export required,47.5,Phase 2B tier/quality + global impressions/position; clicks excluded from score
contracts,https://ovidhan.net/word/contracts.html,A,7,REVIEW,LEGACY — NEEDS STATIC UPGRADE,0,0,0,0,GLOBAL AGGREGATE — FRANCE CONTAMINATION POSSIBLE,NONE,Bangladesh-filtered GSC page/query export required,47.5,Phase 2B tier/quality + global impressions/position; clicks excluded from score
contrast,https://ovidhan.net/word/contrast.html,A,7,REVIEW,LEGACY — NEEDS STATIC UPGRADE,0,0,0,0,GLOBAL AGGREGATE — FRANCE CONTAMINATION POSSIBLE,NONE,Bangladesh-filtered GSC page/query export required,47.5,Phase 2B tier/quality + global impressions/position; clicks excluded from score
contribute,https://ovidhan.net/word/contribute.html,A,7,REVIEW,LEGACY — NEEDS STATIC UPGRADE,0,0,0,0,GLOBAL AGGREGATE — FRANCE CONTAMINATION POSSIBLE,NONE,Bangladesh-filtered GSC page/query export required,47.5,Phase 2B tier/quality + global impressions/position; clicks excluded from score
contributed,https://ovidhan.net/word/contributed.html,A,7,REVIEW,LEGACY — NEEDS STATIC UPGRADE,0,0,0,0,GLOBAL AGGREGATE — FRANCE CONTAMINATION POSSIBLE,NONE,Bangladesh-filtered GSC page/query export required,47.5,Phase 2B tier/quality + global impressions/position; clicks excluded from score
contribution,https://ovidhan.net/word/contribution.html,A,7,REVIEW,LEGACY — NEEDS STATIC UPGRADE,0,0,0,0,GLOBAL AGGREGATE — FRANCE CONTAMINATION POSSIBLE,NONE,Bangladesh-filtered GSC page/query export required,47.5,Phase 2B tier/quality + global impressions/position; clicks excluded from score
contributions,https://ovidhan.net/word/contributions.html,A,7,REVIEW,LEGACY — NEEDS STATIC UPGRADE,0,0,0,0,GLOBAL AGGREGATE — FRANCE CONTAMINATION POSSIBLE,NONE,Bangladesh-filtered GSC page/query export required,47.5,Phase 2B tier/quality + global impressions/position; clicks excluded from score
control,https://ovidhan.net/word/control.html,A,7,REVIEW,LEGACY — NEEDS STATIC UPGRADE,0,0,0,0,GLOBAL AGGREGATE — FRANCE CONTAMINATION POSSIBLE,NONE,Bangladesh-filtered GSC page/query export required,47.5,Phase 2B tier/quality + global impressions/position; clicks excluded from score
controlled,https://ovidhan.net/word/controlled.html,A,7,REVIEW,LEGACY — NEEDS STATIC UPGRADE,0,0,0,0,GLOBAL AGGREGATE — FRANCE CONTAMINATION POSSIBLE,NONE,Bangladesh-filtered GSC page/query export required,47.5,Phase 2B tier/quality + global impressions/position; clicks excluded from score
controller,https://ovidhan.net/word/controller.html,A,7,REVIEW,LEGACY — NEEDS STATIC UPGRADE,0,0,0,0,GLOBAL AGGREGATE — FRANCE CONTAMINATION POSSIBLE,NONE,Bangladesh-filtered GSC page/query export required,47.5,Phase 2B tier/quality + global impressions/position; clicks excluded from score
controls,https://ovidhan.net/word/controls.html,A,7,REVIEW,LEGACY — NEEDS STATIC UPGRADE,0,0,0,0,GLOBAL AGGREGATE — FRANCE CONTAMINATION POSSIBLE,NONE,Bangladesh-filtered GSC page/query export required,47.5,Phase 2B tier/quality + global impressions/position; clicks excluded from score
convention,https://ovidhan.net/word/convention.html,A,7,REVIEW,LEGACY — NEEDS STATIC UPGRADE,0,0,0,0,GLOBAL AGGREGATE — FRANCE CONTAMINATION POSSIBLE,NONE,Bangladesh-filtered GSC page/query export required,47.5,Phase 2B tier/quality + global impressions/position; clicks excluded from score
conversation,https://ovidhan.net/word/conversation.html,A,7,REVIEW,LEGACY — NEEDS STATIC UPGRADE,0,0,0,0,GLOBAL AGGREGATE — FRANCE CONTAMINATION POSSIBLE,NONE,Bangladesh-filtered GSC page/query export required,47.5,Phase 2B tier/quality + global impressions/position; clicks excluded from score
conversion,https://ovidhan.net/word/conversion.html,A,7,REVIEW,LEGACY — NEEDS STATIC UPGRADE,0,0,0,0,GLOBAL AGGREGATE — FRANCE CONTAMINATION POSSIBLE,NONE,Bangladesh-filtered GSC page/query export required,47.5,Phase 2B tier/quality + global impressions/position; clicks excluded from score
convert,https://ovidhan.net/word/convert.html,A,7,REVIEW,LEGACY — NEEDS STATIC UPGRADE,0,0,0,0,GLOBAL AGGREGATE — FRANCE CONTAMINATION POSSIBLE,NONE,Bangladesh-filtered GSC page/query export required,47.5,Phase 2B tier/quality + global impressions/position; clicks excluded from score
converted,https://ovidhan.net/word/converted.html,A,7,REVIEW,LEGACY — NEEDS STATIC UPGRADE,0,0,0,0,GLOBAL AGGREGATE — FRANCE CONTAMINATION POSSIBLE,NONE,Bangladesh-filtered GSC page/query export required,47.5,Phase 2B tier/quality + global impressions/position; clicks excluded from score
converter,https://ovidhan.net/word/converter.html,A,7,REVIEW,LEGACY — NEEDS STATIC UPGRADE,0,0,0,0,GLOBAL AGGREGATE — FRANCE CONTAMINATION POSSIBLE,NONE,Bangladesh-filtered GSC page/query export required,47.5,Phase 2B tier/quality + global impressions/position; clicks excluded from score
cook,https://ovidhan.net/word/cook.html,A,7,REVIEW,LEGACY — NEEDS STATIC UPGRADE,0,0,0,0,GLOBAL AGGREGATE — FRANCE CONTAMINATION POSSIBLE,NONE,Bangladesh-filtered GSC page/query export required,47.5,Phase 2B tier/quality + global impressions/position; clicks excluded from score
cookies,https://ovidhan.net/word/cookies.html,A,7,REVIEW,LEGACY — NEEDS STATIC UPGRADE,0,0,0,0,GLOBAL AGGREGATE — FRANCE CONTAMINATION POSSIBLE,NONE,Bangladesh-filtered GSC page/query export required,47.5,Phase 2B tier/quality + global impressions/position; clicks excluded from score
cooking,https://ovidhan.net/word/cooking.html,A,7,REVIEW,LEGACY — NEEDS STATIC UPGRADE,0,0,0,0,GLOBAL AGGREGATE — FRANCE CONTAMINATION POSSIBLE,NONE,Bangladesh-filtered GSC page/query export required,47.5,Phase 2B tier/quality + global impressions/position; clicks excluded from score
cool,https://ovidhan.net/word/cool.html,A,7,REVIEW,LEGACY — NEEDS STATIC UPGRADE,0,0,0,0,GLOBAL AGGREGATE — FRANCE CONTAMINATION POSSIBLE,NONE,Bangladesh-filtered GSC page/query export required,47.5,Phase 2B tier/quality + global impressions/position; clicks excluded from score
cooling,https://ovidhan.net/word/cooling.html,A,7,REVIEW,LEGACY — NEEDS STATIC UPGRADE,0,0,0,0,GLOBAL AGGREGATE — FRANCE CONTAMINATION POSSIBLE,NONE,Bangladesh-filtered GSC page/query export required,47.5,Phase 2B tier/quality + global impressions/position; clicks excluded from score
cooperation,https://ovidhan.net/word/cooperation.html,A,7,REVIEW,LEGACY — NEEDS STATIC UPGRADE,0,0,0,0,GLOBAL AGGREGATE — FRANCE CONTAMINATION POSSIBLE,NONE,Bangladesh-filtered GSC page/query export required,47.5,Phase 2B tier/quality + global impressions/position; clicks excluded from score
coordinator,https://ovidhan.net/word/coordinator.html,A,7,REVIEW,LEGACY — NEEDS STATIC UPGRADE,0,0,0,0,GLOBAL AGGREGATE — FRANCE CONTAMINATION POSSIBLE,NONE,Bangladesh-filtered GSC page/query export required,47.5,Phase 2B tier/quality + global impressions/position; clicks excluded from score
copies,https://ovidhan.net/word/copies.html,A,7,REVIEW,LEGACY — NEEDS STATIC UPGRADE,0,0,0,0,GLOBAL AGGREGATE — FRANCE CONTAMINATION POSSIBLE,NONE,Bangladesh-filtered GSC page/query export required,47.5,Phase 2B tier/quality + global impressions/position; clicks excluded from score
