word,url,protection_status,protection_reason,global_clicks,global_impressions,metric_scope,country_confidence,country_data_requirement
angry,https://ovidhan.net/word/angry.html,AUTO_PROTECTED,Batch 1,0,0,GLOBAL AGGREGATE — FRANCE CONTAMINATION POSSIBLE,NONE,Bangladesh-filtered GSC page/query export required
anguish,https://ovidhan.net/word/anguish.html,AUTO_PROTECTED,Batch 1,0,0,GLOBAL AGGREGATE — FRANCE CONTAMINATION POSSIBLE,NONE,Bangladesh-filtered GSC page/query export required
animal,https://ovidhan.net/word/animal.html,AUTO_PROTECTED,Batch 1,0,0,GLOBAL AGGREGATE — FRANCE CONTAMINATION POSSIBLE,NONE,Bangladesh-filtered GSC page/query export required
animals,https://ovidhan.net/word/animals.html,AUTO_PROTECTED,Batch 1,0,0,GLOBAL AGGREGATE — FRANCE CONTAMINATION POSSIBLE,NONE,Bangladesh-filtered GSC page/query export required
animate,https://ovidhan.net/word/animate.html,AUTO_PROTECTED,Batch 1,0,0,GLOBAL AGGREGATE — FRANCE CONTAMINATION POSSIBLE,NONE,Bangladesh-filtered GSC page/query export required
animation,https://ovidhan.net/word/animation.html,AUTO_PROTECTED,Batch 1,0,0,GLOBAL AGGREGATE — FRANCE CONTAMINATION POSSIBLE,NONE,Bangladesh-filtered GSC page/query export required
anime,https://ovidhan.net/word/anime.html,AUTO_PROTECTED,Batch 1,0,0,GLOBAL AGGREGATE — FRANCE CONTAMINATION POSSIBLE,NONE,Bangladesh-filtered GSC page/query export required
animosity,https://ovidhan.net/word/animosity.html,AUTO_PROTECTED,Batch 1,0,0,GLOBAL AGGREGATE — FRANCE CONTAMINATION POSSIBLE,NONE,Bangladesh-filtered GSC page/query export required
ann,https://ovidhan.net/word/ann.html,AUTO_PROTECTED,Batch 1,0,0,GLOBAL AGGREGATE — FRANCE CONTAMINATION POSSIBLE,NONE,Bangladesh-filtered GSC page/query export required
anna,https://ovidhan.net/word/anna.html,AUTO_PROTECTED,Batch 1,0,0,GLOBAL AGGREGATE — FRANCE CONTAMINATION POSSIBLE,NONE,Bangladesh-filtered GSC page/query export required
annals,https://ovidhan.net/word/annals.html,AUTO_PROTECTED,Batch 1,0,0,GLOBAL AGGREGATE — FRANCE CONTAMINATION POSSIBLE,NONE,Bangladesh-filtered GSC page/query export required
anne,https://ovidhan.net/word/anne.html,AUTO_PROTECTED,Batch 1,0,0,GLOBAL AGGREGATE — FRANCE CONTAMINATION POSSIBLE,NONE,Bangladesh-filtered GSC page/query export required
annex,https://ovidhan.net/word/annex.html,AUTO_PROTECTED,Batch 1,0,0,GLOBAL AGGREGATE — FRANCE CONTAMINATION POSSIBLE,NONE,Bangladesh-filtered GSC page/query export required
annexure,https://ovidhan.net/word/annexure.html,AUTO_PROTECTED,Batch 1,0,0,GLOBAL AGGREGATE — FRANCE CONTAMINATION POSSIBLE,NONE,Bangladesh-filtered GSC page/query export required
annihilate,https://ovidhan.net/word/annihilate.html,AUTO_PROTECTED,Batch 1,0,0,GLOBAL AGGREGATE — FRANCE CONTAMINATION POSSIBLE,NONE,Bangladesh-filtered GSC page/query export required
anniversary,https://ovidhan.net/word/anniversary.html,AUTO_PROTECTED,Batch 1,0,0,GLOBAL AGGREGATE — FRANCE CONTAMINATION POSSIBLE,NONE,Bangladesh-filtered GSC page/query export required
annotate,https://ovidhan.net/word/annotate.html,AUTO_PROTECTED,Batch 1,0,0,GLOBAL AGGREGATE — FRANCE CONTAMINATION POSSIBLE,NONE,Bangladesh-filtered GSC page/query export required
annotation,https://ovidhan.net/word/annotation.html,AUTO_PROTECTED,Batch 1,0,0,GLOBAL AGGREGATE — FRANCE CONTAMINATION POSSIBLE,NONE,Bangladesh-filtered GSC page/query export required
announce,https://ovidhan.net/word/announce.html,AUTO_PROTECTED,Batch 1,0,0,GLOBAL AGGREGATE — FRANCE CONTAMINATION POSSIBLE,NONE,Bangladesh-filtered GSC page/query export required
announced,https://ovidhan.net/word/announced.html,AUTO_PROTECTED,Batch 1,0,0,GLOBAL AGGREGATE — FRANCE CONTAMINATION POSSIBLE,NONE,Bangladesh-filtered GSC page/query export required
announcement,https://ovidhan.net/word/announcement.html,AUTO_PROTECTED,Batch 1,0,0,GLOBAL AGGREGATE — FRANCE CONTAMINATION POSSIBLE,NONE,Bangladesh-filtered GSC page/query export required
announcements,https://ovidhan.net/word/announcements.html,AUTO_PROTECTED,Batch 1,0,0,GLOBAL AGGREGATE — FRANCE CONTAMINATION POSSIBLE,NONE,Bangladesh-filtered GSC page/query export required
annoy,https://ovidhan.net/word/annoy.html,AUTO_PROTECTED,Batch 1,0,0,GLOBAL AGGREGATE — FRANCE CONTAMINATION POSSIBLE,NONE,Bangladesh-filtered GSC page/query export required
annual,https://ovidhan.net/word/annual.html,AUTO_PROTECTED,Batch 1,0,0,GLOBAL AGGREGATE — FRANCE CONTAMINATION POSSIBLE,NONE,Bangladesh-filtered GSC page/query export required
annul,https://ovidhan.net/word/annul.html,AUTO_PROTECTED,Batch 1,0,0,GLOBAL AGGREGATE — FRANCE CONTAMINATION POSSIBLE,NONE,Bangladesh-filtered GSC page/query export required
anomaly,https://ovidhan.net/word/anomaly.html,AUTO_PROTECTED,Batch 1,0,0,GLOBAL AGGREGATE — FRANCE CONTAMINATION POSSIBLE,NONE,Bangladesh-filtered GSC page/query export required
anonymous,https://ovidhan.net/word/anonymous.html,AUTO_PROTECTED,Batch 1,0,0,GLOBAL AGGREGATE — FRANCE CONTAMINATION POSSIBLE,NONE,Bangladesh-filtered GSC page/query export required
another,https://ovidhan.net/word/another.html,AUTO_PROTECTED,Batch 1,0,0,GLOBAL AGGREGATE — FRANCE CONTAMINATION POSSIBLE,NONE,Bangladesh-filtered GSC page/query export required
answer,https://ovidhan.net/word/answer.html,AUTO_PROTECTED,Batch 1,0,0,GLOBAL AGGREGATE — FRANCE CONTAMINATION POSSIBLE,NONE,Bangladesh-filtered GSC page/query export required
answers,https://ovidhan.net/word/answers.html,AUTO_PROTECTED,Batch 1,0,0,GLOBAL AGGREGATE — FRANCE CONTAMINATION POSSIBLE,NONE,Bangladesh-filtered GSC page/query export required
antagonist,https://ovidhan.net/word/antagonist.html,AUTO_PROTECTED,Batch 1,0,0,GLOBAL AGGREGATE — FRANCE CONTAMINATION POSSIBLE,NONE,Bangladesh-filtered GSC page/query export required
antagonize,https://ovidhan.net/word/antagonize.html,AUTO_PROTECTED,Batch 1,0,0,GLOBAL AGGREGATE — FRANCE CONTAMINATION POSSIBLE,NONE,Bangladesh-filtered GSC page/query export required
antarctic,https://ovidhan.net/word/antarctic.html,AUTO_PROTECTED,Batch 1,0,0,GLOBAL AGGREGATE — FRANCE CONTAMINATION POSSIBLE,NONE,Bangladesh-filtered GSC page/query export required
antenna,https://ovidhan.net/word/antenna.html,AUTO_PROTECTED,Batch 1,0,0,GLOBAL AGGREGATE — FRANCE CONTAMINATION POSSIBLE,NONE,Bangladesh-filtered GSC page/query export required
anthem,https://ovidhan.net/word/anthem.html,AUTO_PROTECTED,Batch 1,0,0,GLOBAL AGGREGATE — FRANCE CONTAMINATION POSSIBLE,NONE,Bangladesh-filtered GSC page/query export required
anthology,https://ovidhan.net/word/anthology.html,AUTO_PROTECTED,Batch 1,0,0,GLOBAL AGGREGATE — FRANCE CONTAMINATION POSSIBLE,NONE,Bangladesh-filtered GSC page/query export required
anthony,https://ovidhan.net/word/anthony.html,AUTO_PROTECTED,Batch 1,0,0,GLOBAL AGGREGATE — FRANCE CONTAMINATION POSSIBLE,NONE,Bangladesh-filtered GSC page/query export required
anthropology,https://ovidhan.net/word/anthropology.html,AUTO_PROTECTED,Batch 1,0,0,GLOBAL AGGREGATE — FRANCE CONTAMINATION POSSIBLE,NONE,Bangladesh-filtered GSC page/query export required
anti,https://ovidhan.net/word/anti.html,AUTO_PROTECTED,Batch 1,0,0,GLOBAL AGGREGATE — FRANCE CONTAMINATION POSSIBLE,NONE,Bangladesh-filtered GSC page/query export required
anticipate,https://ovidhan.net/word/anticipate.html,AUTO_PROTECTED,Batch 1,0,0,GLOBAL AGGREGATE — FRANCE CONTAMINATION POSSIBLE,NONE,Bangladesh-filtered GSC page/query export required
antidote,https://ovidhan.net/word/antidote.html,AUTO_PROTECTED,Batch 1,0,0,GLOBAL AGGREGATE — FRANCE CONTAMINATION POSSIBLE,NONE,Bangladesh-filtered GSC page/query export required
antique,https://ovidhan.net/word/antique.html,AUTO_PROTECTED,Batch 1,0,0,GLOBAL AGGREGATE — FRANCE CONTAMINATION POSSIBLE,NONE,Bangladesh-filtered GSC page/query export required
antiques,https://ovidhan.net/word/antiques.html,AUTO_PROTECTED,Batch 1,0,0,GLOBAL AGGREGATE — FRANCE CONTAMINATION POSSIBLE,NONE,Bangladesh-filtered GSC page/query export required
antithesis,https://ovidhan.net/word/antithesis.html,AUTO_PROTECTED,Batch 1,0,0,GLOBAL AGGREGATE — FRANCE CONTAMINATION POSSIBLE,NONE,Bangladesh-filtered GSC page/query export required
antonio,https://ovidhan.net/word/antonio.html,AUTO_PROTECTED,Batch 1,0,0,GLOBAL AGGREGATE — FRANCE CONTAMINATION POSSIBLE,NONE,Bangladesh-filtered GSC page/query export required
antonym,https://ovidhan.net/word/antonym.html,AUTO_PROTECTED,Batch 1,0,0,GLOBAL AGGREGATE — FRANCE CONTAMINATION POSSIBLE,NONE,Bangladesh-filtered GSC page/query export required
anxiety,https://ovidhan.net/word/anxiety.html,AUTO_PROTECTED,Batch 1,0,0,GLOBAL AGGREGATE — FRANCE CONTAMINATION POSSIBLE,NONE,Bangladesh-filtered GSC page/query export required
anxious,https://ovidhan.net/word/anxious.html,AUTO_PROTECTED,Batch 1,0,0,GLOBAL AGGREGATE — FRANCE CONTAMINATION POSSIBLE,NONE,Bangladesh-filtered GSC page/query export required
any,https://ovidhan.net/word/any.html,AUTO_PROTECTED,Batch 1,0,0,GLOBAL AGGREGATE — FRANCE CONTAMINATION POSSIBLE,NONE,Bangladesh-filtered GSC page/query export required
anyone,https://ovidhan.net/word/anyone.html,AUTO_PROTECTED,Batch 1,0,0,GLOBAL AGGREGATE — FRANCE CONTAMINATION POSSIBLE,NONE,Bangladesh-filtered GSC page/query export required
anything,https://ovidhan.net/word/anything.html,AUTO_PROTECTED,Batch 1,0,0,GLOBAL AGGREGATE — FRANCE CONTAMINATION POSSIBLE,NONE,Bangladesh-filtered GSC page/query export required
anytime,https://ovidhan.net/word/anytime.html,AUTO_PROTECTED,Batch 1,0,0,GLOBAL AGGREGATE — FRANCE CONTAMINATION POSSIBLE,NONE,Bangladesh-filtered GSC page/query export required
anyway,https://ovidhan.net/word/anyway.html,AUTO_PROTECTED,Batch 1,0,0,GLOBAL AGGREGATE — FRANCE CONTAMINATION POSSIBLE,NONE,Bangladesh-filtered GSC page/query export required
anywhere,https://ovidhan.net/word/anywhere.html,AUTO_PROTECTED,Batch 1,0,0,GLOBAL AGGREGATE — FRANCE CONTAMINATION POSSIBLE,NONE,Bangladesh-filtered GSC page/query export required
aol,https://ovidhan.net/word/aol.html,AUTO_PROTECTED,Batch 1,0,0,GLOBAL AGGREGATE — FRANCE CONTAMINATION POSSIBLE,NONE,Bangladesh-filtered GSC page/query export required
ap,https://ovidhan.net/word/ap.html,AUTO_PROTECTED,Batch 1,0,0,GLOBAL AGGREGATE — FRANCE CONTAMINATION POSSIBLE,NONE,Bangladesh-filtered GSC page/query export required
apache,https://ovidhan.net/word/apache.html,AUTO_PROTECTED,Batch 1,0,0,GLOBAL AGGREGATE — FRANCE CONTAMINATION POSSIBLE,NONE,Bangladesh-filtered GSC page/query export required
apart,https://ovidhan.net/word/apart.html,AUTO_PROTECTED,Batch 1,0,0,GLOBAL AGGREGATE — FRANCE CONTAMINATION POSSIBLE,NONE,Bangladesh-filtered GSC page/query export required
apartheid,https://ovidhan.net/word/apartheid.html,AUTO_PROTECTED,Batch 1,0,0,GLOBAL AGGREGATE — FRANCE CONTAMINATION POSSIBLE,NONE,Bangladesh-filtered GSC page/query export required
apartment,https://ovidhan.net/word/apartment.html,AUTO_PROTECTED,Batch 1,0,0,GLOBAL AGGREGATE — FRANCE CONTAMINATION POSSIBLE,NONE,Bangladesh-filtered GSC page/query export required
apartments,https://ovidhan.net/word/apartments.html,AUTO_PROTECTED,Batch 1,0,0,GLOBAL AGGREGATE — FRANCE CONTAMINATION POSSIBLE,NONE,Bangladesh-filtered GSC page/query export required
apathetic,https://ovidhan.net/word/apathetic.html,AUTO_PROTECTED,Batch 1,0,0,GLOBAL AGGREGATE — FRANCE CONTAMINATION POSSIBLE,NONE,Bangladesh-filtered GSC page/query export required
apathy,https://ovidhan.net/word/apathy.html,AUTO_PROTECTED,Batch 1,0,0,GLOBAL AGGREGATE — FRANCE CONTAMINATION POSSIBLE,NONE,Bangladesh-filtered GSC page/query export required
apex,https://ovidhan.net/word/apex.html,AUTO_PROTECTED,Batch 1,0,0,GLOBAL AGGREGATE — FRANCE CONTAMINATION POSSIBLE,NONE,Bangladesh-filtered GSC page/query export required
api,https://ovidhan.net/word/api.html,AUTO_PROTECTED,Batch 1,0,0,GLOBAL AGGREGATE — FRANCE CONTAMINATION POSSIBLE,NONE,Bangladesh-filtered GSC page/query export required
apocalypse,https://ovidhan.net/word/apocalypse.html,AUTO_PROTECTED,Batch 1,0,0,GLOBAL AGGREGATE — FRANCE CONTAMINATION POSSIBLE,NONE,Bangladesh-filtered GSC page/query export required
apology,https://ovidhan.net/word/apology.html,AUTO_PROTECTED,Batch 1,0,0,GLOBAL AGGREGATE — FRANCE CONTAMINATION POSSIBLE,NONE,Bangladesh-filtered GSC page/query export required
apostasy,https://ovidhan.net/word/apostasy.html,AUTO_PROTECTED,Batch 1,0,0,GLOBAL AGGREGATE — FRANCE CONTAMINATION POSSIBLE,NONE,Bangladesh-filtered GSC page/query export required
apostrophe,https://ovidhan.net/word/apostrophe.html,AUTO_PROTECTED,Batch 1,0,0,GLOBAL AGGREGATE — FRANCE CONTAMINATION POSSIBLE,NONE,Bangladesh-filtered GSC page/query export required
apparatus,https://ovidhan.net/word/apparatus.html,AUTO_PROTECTED,Batch 1,0,0,GLOBAL AGGREGATE — FRANCE CONTAMINATION POSSIBLE,NONE,Bangladesh-filtered GSC page/query export required
apparel,https://ovidhan.net/word/apparel.html,AUTO_PROTECTED,Batch 1,0,0,GLOBAL AGGREGATE — FRANCE CONTAMINATION POSSIBLE,NONE,Bangladesh-filtered GSC page/query export required
apparent,https://ovidhan.net/word/apparent.html,AUTO_PROTECTED,Batch 1,0,0,GLOBAL AGGREGATE — FRANCE CONTAMINATION POSSIBLE,NONE,Bangladesh-filtered GSC page/query export required
apparently,https://ovidhan.net/word/apparently.html,AUTO_PROTECTED,Batch 1,0,0,GLOBAL AGGREGATE — FRANCE CONTAMINATION POSSIBLE,NONE,Bangladesh-filtered GSC page/query export required
apparition,https://ovidhan.net/word/apparition.html,AUTO_PROTECTED,Batch 1,0,0,GLOBAL AGGREGATE — FRANCE CONTAMINATION POSSIBLE,NONE,Bangladesh-filtered GSC page/query export required
appeal,https://ovidhan.net/word/appeal.html,AUTO_PROTECTED,Batch 1,0,0,GLOBAL AGGREGATE — FRANCE CONTAMINATION POSSIBLE,NONE,Bangladesh-filtered GSC page/query export required
appear,https://ovidhan.net/word/appear.html,AUTO_PROTECTED,Batch 1,0,0,GLOBAL AGGREGATE — FRANCE CONTAMINATION POSSIBLE,NONE,Bangladesh-filtered GSC page/query export required
appearance,https://ovidhan.net/word/appearance.html,AUTO_PROTECTED,Batch 1,0,0,GLOBAL AGGREGATE — FRANCE CONTAMINATION POSSIBLE,NONE,Bangladesh-filtered GSC page/query export required
appeared,https://ovidhan.net/word/appeared.html,AUTO_PROTECTED,Batch 1,0,0,GLOBAL AGGREGATE — FRANCE CONTAMINATION POSSIBLE,NONE,Bangladesh-filtered GSC page/query export required
appears,https://ovidhan.net/word/appears.html,AUTO_PROTECTED,Batch 1,0,0,GLOBAL AGGREGATE — FRANCE CONTAMINATION POSSIBLE,NONE,Bangladesh-filtered GSC page/query export required
appease,https://ovidhan.net/word/appease.html,AUTO_PROTECTED,Batch 1,0,0,GLOBAL AGGREGATE — FRANCE CONTAMINATION POSSIBLE,NONE,Bangladesh-filtered GSC page/query export required
appellation,https://ovidhan.net/word/appellation.html,AUTO_PROTECTED,Batch 1,0,0,GLOBAL AGGREGATE — FRANCE CONTAMINATION POSSIBLE,NONE,Bangladesh-filtered GSC page/query export required
append,https://ovidhan.net/word/append.html,AUTO_PROTECTED,Batch 1,0,0,GLOBAL AGGREGATE — FRANCE CONTAMINATION POSSIBLE,NONE,Bangladesh-filtered GSC page/query export required
appendix,https://ovidhan.net/word/appendix.html,AUTO_PROTECTED,Batch 1,0,0,GLOBAL AGGREGATE — FRANCE CONTAMINATION POSSIBLE,NONE,Bangladesh-filtered GSC page/query export required
appetite,https://ovidhan.net/word/appetite.html,AUTO_PROTECTED,Batch 1,0,0,GLOBAL AGGREGATE — FRANCE CONTAMINATION POSSIBLE,NONE,Bangladesh-filtered GSC page/query export required
applaud,https://ovidhan.net/word/applaud.html,AUTO_PROTECTED,Batch 1,0,0,GLOBAL AGGREGATE — FRANCE CONTAMINATION POSSIBLE,NONE,Bangladesh-filtered GSC page/query export required
apple,https://ovidhan.net/word/apple.html,AUTO_PROTECTED,Batch 1,0,0,GLOBAL AGGREGATE — FRANCE CONTAMINATION POSSIBLE,NONE,Bangladesh-filtered GSC page/query export required
appliances,https://ovidhan.net/word/appliances.html,AUTO_PROTECTED,Batch 1,0,0,GLOBAL AGGREGATE — FRANCE CONTAMINATION POSSIBLE,NONE,Bangladesh-filtered GSC page/query export required
applicable,https://ovidhan.net/word/applicable.html,AUTO_PROTECTED,Batch 1,0,0,GLOBAL AGGREGATE — FRANCE CONTAMINATION POSSIBLE,NONE,Bangladesh-filtered GSC page/query export required
applicant,https://ovidhan.net/word/applicant.html,AUTO_PROTECTED,Batch 1,0,0,GLOBAL AGGREGATE — FRANCE CONTAMINATION POSSIBLE,NONE,Bangladesh-filtered GSC page/query export required
application,https://ovidhan.net/word/application.html,AUTO_PROTECTED,Batch 1,0,0,GLOBAL AGGREGATE — FRANCE CONTAMINATION POSSIBLE,NONE,Bangladesh-filtered GSC page/query export required
applications,https://ovidhan.net/word/applications.html,AUTO_PROTECTED,Batch 1,0,0,GLOBAL AGGREGATE — FRANCE CONTAMINATION POSSIBLE,NONE,Bangladesh-filtered GSC page/query export required
applied,https://ovidhan.net/word/applied.html,AUTO_PROTECTED,Batch 1,0,0,GLOBAL AGGREGATE — FRANCE CONTAMINATION POSSIBLE,NONE,Bangladesh-filtered GSC page/query export required
applies,https://ovidhan.net/word/applies.html,AUTO_PROTECTED,Batch 1,0,0,GLOBAL AGGREGATE — FRANCE CONTAMINATION POSSIBLE,NONE,Bangladesh-filtered GSC page/query export required
apply,https://ovidhan.net/word/apply.html,AUTO_PROTECTED,Batch 1,0,0,GLOBAL AGGREGATE — FRANCE CONTAMINATION POSSIBLE,NONE,Bangladesh-filtered GSC page/query export required
applying,https://ovidhan.net/word/applying.html,AUTO_PROTECTED,Batch 1,0,0,GLOBAL AGGREGATE — FRANCE CONTAMINATION POSSIBLE,NONE,Bangladesh-filtered GSC page/query export required
appoint,https://ovidhan.net/word/appoint.html,AUTO_PROTECTED,Batch 1,0,0,GLOBAL AGGREGATE — FRANCE CONTAMINATION POSSIBLE,NONE,Bangladesh-filtered GSC page/query export required
appointed,https://ovidhan.net/word/appointed.html,AUTO_PROTECTED,Batch 1,0,0,GLOBAL AGGREGATE — FRANCE CONTAMINATION POSSIBLE,NONE,Bangladesh-filtered GSC page/query export required
appointment,https://ovidhan.net/word/appointment.html,AUTO_PROTECTED,Batch 1,0,0,GLOBAL AGGREGATE — FRANCE CONTAMINATION POSSIBLE,NONE,Bangladesh-filtered GSC page/query export required
apportion,https://ovidhan.net/word/apportion.html,AUTO_PROTECTED,Batch 1,0,0,GLOBAL AGGREGATE — FRANCE CONTAMINATION POSSIBLE,NONE,Bangladesh-filtered GSC page/query export required
appraisal,https://ovidhan.net/word/appraisal.html,AUTO_PROTECTED,Batch 1,0,0,GLOBAL AGGREGATE — FRANCE CONTAMINATION POSSIBLE,NONE,Bangladesh-filtered GSC page/query export required
appraise,https://ovidhan.net/word/appraise.html,AUTO_PROTECTED,Batch 1,0,0,GLOBAL AGGREGATE — FRANCE CONTAMINATION POSSIBLE,NONE,Bangladesh-filtered GSC page/query export required
appreciate,https://ovidhan.net/word/appreciate.html,AUTO_PROTECTED,Batch 1,0,0,GLOBAL AGGREGATE — FRANCE CONTAMINATION POSSIBLE,NONE,Bangladesh-filtered GSC page/query export required
apprehend,https://ovidhan.net/word/apprehend.html,AUTO_PROTECTED,Batch 1,0,0,GLOBAL AGGREGATE — FRANCE CONTAMINATION POSSIBLE,NONE,Bangladesh-filtered GSC page/query export required
apprehension,https://ovidhan.net/word/apprehension.html,AUTO_PROTECTED,Batch 1,0,0,GLOBAL AGGREGATE — FRANCE CONTAMINATION POSSIBLE,NONE,Bangladesh-filtered GSC page/query export required
apprentice,https://ovidhan.net/word/apprentice.html,AUTO_PROTECTED,Batch 1,0,0,GLOBAL AGGREGATE — FRANCE CONTAMINATION POSSIBLE,NONE,Bangladesh-filtered GSC page/query export required
approach,https://ovidhan.net/word/approach.html,AUTO_PROTECTED,Batch 1,0,0,GLOBAL AGGREGATE — FRANCE CONTAMINATION POSSIBLE,NONE,Bangladesh-filtered GSC page/query export required
approaches,https://ovidhan.net/word/approaches.html,AUTO_PROTECTED,Batch 1,0,0,GLOBAL AGGREGATE — FRANCE CONTAMINATION POSSIBLE,NONE,Bangladesh-filtered GSC page/query export required
approbation,https://ovidhan.net/word/approbation.html,AUTO_PROTECTED,Batch 1,0,0,GLOBAL AGGREGATE — FRANCE CONTAMINATION POSSIBLE,NONE,Bangladesh-filtered GSC page/query export required
appropriate,https://ovidhan.net/word/appropriate.html,AUTO_PROTECTED,Batch 1,0,0,GLOBAL AGGREGATE — FRANCE CONTAMINATION POSSIBLE,NONE,Bangladesh-filtered GSC page/query export required
approval,https://ovidhan.net/word/approval.html,AUTO_PROTECTED,Batch 1,0,0,GLOBAL AGGREGATE — FRANCE CONTAMINATION POSSIBLE,NONE,Bangladesh-filtered GSC page/query export required
approve,https://ovidhan.net/word/approve.html,AUTO_PROTECTED,Batch 1,0,0,GLOBAL AGGREGATE — FRANCE CONTAMINATION POSSIBLE,NONE,Bangladesh-filtered GSC page/query export required
approved,https://ovidhan.net/word/approved.html,AUTO_PROTECTED,Batch 1,0,0,GLOBAL AGGREGATE — FRANCE CONTAMINATION POSSIBLE,NONE,Bangladesh-filtered GSC page/query export required
approximately,https://ovidhan.net/word/approximately.html,AUTO_PROTECTED,Batch 1,0,0,GLOBAL AGGREGATE — FRANCE CONTAMINATION POSSIBLE,NONE,Bangladesh-filtered GSC page/query export required
